885
1288
1667
1581
1147
1727
816
1361
652
1550
1251
459
1102
1263
1647
1994
970
481
684
1279
382
796
1299
700
876
250
1426
1552
658
1110
1506
615
145
1946
295
2024
712
921
158
1466
409
235
1038
724
1806
144
2404
2189
605
1325
500
1277
344
1053
152
1621
887
1876
583
121
142
184
551
1871
407
1621
124
926
834
959
926
1878
128
1757
860
1195
1303
2427
1420
304
1523
1690
1374
2106
594
2230
1971
434
2303
323
1735
2043
147
1736
731
543
1494
801
1784
450
2749
1284
719
967
1878
1093
1445
1334
447
1310
186
150
1776
1680
1132
974
2084
366
999
290
814
1344
1333
735
1526
1094
1317
1241
1610
1699
1659
1395
1390
1409
1360
1293
1148
