1682
2501
5707
5257
2265
3380
4676
7023
5070
4590
4077
9012
6212
4166
2048
5072
2277
1109
5692
4439
5626
4326
3290
3316
2601
6347
7873
3752
5078
3692
2077
4555
6055
5909
5064
3850
4576
2323
4371
3204
6062
1843
6589
6035
3088
4966
7181
9998
5628
1325
3015
3805
2110
4738
5512
5072
4082
1437
4368
9057
9318
3883
5334
5034
4224
5871
8970
5621
7457
6014
5044
3495
4399
4922
7500
7012
6485
8212
6450
3907
3782
6628
3354
5273
3872
1878
4308
5677
2900
3763
4013
1667
3490
770
2356
1098
3066
2055
